player,normalized_player,pfr_player_id,gsis_id,cfb_player_id,draft_season,position,college,height_raw,height,weight,forty,vertical,broad,three_cone,short_shuttle,bench,combine_invite,combine_participation,pro_day_used,testing_source,ras_score,speed_score,burst_score,agility_score,ten_yard_split,twenty_yard_split,arm_length,hand_size,wingspan,bmi,testing_coverage_score,testing_notes
Toby Weathersby,tobyweathersby,WeatTo00,00-0034470,toby-weathersby-1,2018,OT,LSU,6-4,76.0,317.0,5.34,24.5,106.0,8.55,5.38,28.0,1,1,0,nflverse_combine,,,,,,,,,,38.58223684210526,1.0,
Damon Webb,damonwebb,WebbDa01,00-0034671,damon-webb-1,2018,S,Ohio State,5-11,71.0,195.0,4.62,,,,,17.0,1,1,0,nflverse_combine,,,,,,,,,,27.194009125173576,0.5555555555555556,
David Wells,davidwells,,,david-wells-2,2018,TE,San Diego State,6-6,78.0,256.0,4.75,33.0,116.0,7.5,4.59,20.0,1,1,0,nflverse_combine,,,,,,,,,,29.580539119000658,1.0,
Sean Welsh,seanwelsh,WelsSe00,,sean-welsh-1,2018,C,Iowa,6-3,75.0,306.0,5.43,25.0,103.0,7.9,4.81,20.0,1,1,0,nflverse_combine,,,,,,,,,,38.2432,1.0,
Karaun White,karaunwhite,,,,2018,WR,West Virginia,6-1,73.0,206.0,4.52,33.5,118.0,7.16,4.57,24.0,1,1,0,nflverse_combine,,,,,,,,,,27.175455057234004,1.0,
Kyzir White,kyzirwhite,WhitKy00,00-0034375,kyzir-white-1,2018,S,West Virginia,6-2,74.0,216.0,,35.5,113.0,,,21.0,1,1,0,nflverse_combine,,,,,,,,,,27.72972972972973,0.6666666666666666,
Mike White,mikewhite,WhitMi01,00-0034401,,2018,QB,Western Kentucky,6-5,77.0,224.0,5.09,27.0,96.0,7.4,4.4,,1,1,0,nflverse_combine,,,,,,,,,,26.55962219598583,0.8888888888888888,
Jordan Whitehead,jordanwhitehead,WhitJo03,00-0034374,jordan-whitehead-1,2018,S,Pittsburgh,5-11,71.0,195.0,,,,,,21.0,1,1,0,nflverse_combine,,,,,,,,,,27.194009125173576,0.4444444444444444,
Jojo Wicker,jojowicker,WickJo01,00-0034650,jojo-wicker-1,2018,DE,Arizona State,6-3,75.0,296.0,5.16,30.0,105.0,,,25.0,1,1,0,nflverse_combine,,,,,,,,,,36.99342222222222,0.7777777777777778,
Jake Wieneke,jakewieneke,,,,2018,WR,South Dakota State,6-4,76.0,221.0,4.67,34.0,114.0,7.24,4.37,9.0,1,1,0,nflverse_combine,,,,,,,,,,26.898026315789473,1.0,
Jordan Wilkins,jordanwilkins,WilkJo01,00-0034400,jordan-wilkins-1,2018,RB,Mississippi,6-1,73.0,216.0,,36.0,117.0,,4.27,16.0,1,1,0,nflverse_combine,,,,,,,,,,28.494651904672548,0.7777777777777778,
Connor Williams,connorwilliams,WillCo00,00-0034352,connor-williams-2,2018,OT,Texas,6-5,77.0,296.0,5.05,34.0,112.0,7.83,4.63,26.0,1,1,0,nflverse_combine,,,,,,,,,,35.09664361612413,1.0,
Darrel Williams,darrelwilliams,WillDa10,00-0034301,darrel-williams-1,2018,RB,LSU,6-0,72.0,225.0,4.72,32.0,109.0,,4.21,22.0,1,1,0,nflverse_combine,,,,,,,,,,30.51215277777778,0.8888888888888888,
Eddy Wilson,eddywilson,,,eddy-wilson-1,2018,DT,Purdue,6-4,76.0,301.0,5.37,,96.0,,,26.0,1,1,0,nflverse_combine,,,,,,,,,,36.63486842105263,0.6666666666666666,
Cedrick Wilson,cedrickwilson,WilsCe01,00-0034418,cedric-wilson-3,2018,WR,Boise State,6-2,74.0,197.0,4.55,37.0,121.0,6.89,4.23,9.0,1,1,0,nflverse_combine,,,,,,,,,,25.29054054054054,1.0,
Jeff Wilson,jeffwilson,WilsJe01,00-0034115,,2018,RB,North Texas,5-11,71.0,210.0,,,,,,15.0,1,1,0,nflverse_combine,,,,,,,,,,29.28585598095616,0.4444444444444444,
Javon Wims,javonwims,WimsJa00,00-0034426,javon-wims-1,2018,WR,Georgia,6-3,75.0,215.0,4.53,33.5,113.0,7.0,,,1,1,0,nflverse_combine,,,,,,,,,,26.87022222222222,0.7777777777777778,
Anthony Winbush,anthonywinbush,,,anthony-winbush-1,2018,EDGE,Ball State,6-1,73.0,249.0,,,110.0,,,25.0,1,1,0,nflverse_combine,,,,,,,,,,32.84800150121974,0.5555555555555556,
Ryan Winslow,ryanwinslow,WinsRy00,00-0034606,ryan-winslow-1,2018,P,Pittsburgh,6-5,77.0,217.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,25.729634002361276,0.3333333333333333,
Logan Woodside,loganwoodside,WoodLo00,00-0034438,logan-woodside-1,2018,QB,Toledo,6-1,73.0,213.0,4.79,31.5,103.0,6.94,4.15,,1,1,0,nflverse_combine,,,,,,,,,,28.098892850440983,0.8888888888888888,
Chris Worley,chrisworley,WorlCh00,00-0034537,chris-worley-1,2018,ILB,Ohio State,6-2,74.0,238.0,4.86,29.5,,,,15.0,1,1,0,nflverse_combine,,,,,,,,,,30.554054054054053,0.6666666666666666,
Isaiah Wynn,isaiahwynn,WynnIs00,00-0034833,isaiah-wynn-1,2018,OG,Georgia,6-3,75.0,313.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,39.11804444444444,0.3333333333333333,
Isaac Yiadom,isaacyiadom,YiadIs00,00-0034780,isaac-yiadom-1,2018,CB,Boston Col.,6-1,73.0,190.0,4.52,,120.0,,4.18,8.0,1,1,0,nflverse_combine,,,,,,,,,,25.064740101332333,0.7777777777777778,
Kenny Young,kennyyoung,YounKe03,00-0034266,kenny-young-1,2018,ILB,UCLA,6-1,73.0,236.0,4.6,36.0,117.0,7.38,4.48,23.0,1,1,0,nflverse_combine,,,,,,,,,,31.133045599549636,1.0,
Trevon Young,trevonyoung,YounTr00,00-0034811,trevon-young-1,2018,EDGE,Louisville,6-4,76.0,258.0,4.78,33.0,114.0,6.99,4.4,25.0,1,1,0,nflverse_combine,,,,,,,,,,31.401315789473685,1.0,
Johnathan Abram,johnathanabram,AbraJo01,00-0035693,johnathan-abram-1,2019,S,Mississippi State,5-11,71.0,205.0,4.45,,116.0,,,,1,1,0,nflverse_combine,,,,,,,,,,28.5885736956953,0.5555555555555556,
Paul Adams,pauladams,AdamPa01,00-0035007,paul-adams-3,2019,OT,Missouri,6-6,78.0,317.0,5.18,27.0,103.0,7.68,4.74,16.0,1,1,0,nflverse_combine,,,,,,,,,,36.62902695595003,1.0,
Nasir Adderley,nasiradderley,AddeNa00,00-0035677,,2019,S,Delaware,6-0,72.0,206.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,27.93557098765432,0.3333333333333333,
Azeez Al-Shaair,azeezalshaair,AlShAz00,00-0035166,azeez-al-shaair-1,2019,LB,Florida Atlantic,6-1,73.0,234.0,,,,,,16.0,1,1,0,nflverse_combine,,,,,,,,,,30.869206230061927,0.4444444444444444,
Otaro Alaka,otaroalaka,AlakOt01,00-0035103,otaro-alaka-1,2019,LB,Texas A&M,6-3,75.0,239.0,4.82,36.0,131.0,,,20.0,1,1,0,nflverse_combine,,,,,,,,,,29.869688888888888,0.7777777777777778,
Dakota Allen,dakotaallen,AlleDa01,00-0035670,dakota-allen-1,2019,LB,Texas Tech,6-1,73.0,232.0,4.77,31.5,116.0,6.88,4.04,23.0,1,1,0,nflverse_combine,,,,,,,,,,30.605366860574218,1.0,
Josh Allen,joshallen,AlleJo03,00-0035642,josh-allen-6,2019,EDGE,Kentucky,6-5,77.0,262.0,4.63,,118.0,7.15,4.23,28.0,1,1,0,nflverse_combine,,,,,,,,,,31.065272389947715,0.8888888888888888,
Zach Allen,zachallen,AlleZa01,00-0035248,zach-allen-5,2019,DL,Boston Col.,6-4,76.0,281.0,5.0,32.0,112.0,7.34,4.36,24.0,1,1,0,nflverse_combine,,,,,,,,,,34.20065789473684,1.0,
Bryson Allen-Williams,brysonallenwilliams,AlleBr03,,bryson-allen-williams-1,2019,LB,South Carolina,6-1,73.0,236.0,4.88,,,7.4,,14.0,1,1,0,nflverse_combine,,,,,,,,,,31.133045599549636,0.6666666666666666,
Jeff Allison,jeffallison,AlliJe00,,jeffrey-allison-1,2019,LB,Fresno State,5-11,71.0,228.0,4.82,31.0,115.0,7.2,4.45,12.0,1,1,0,nflverse_combine,,,,,,,,,,31.796072207895257,1.0,
Ugo Amadi,ugoamadi,AmadUg00,00-0035142,ugo-amadi-1,2019,S,Oregon,5-9,69.0,199.0,4.51,32.5,115.0,7.21,4.19,18.0,1,1,0,nflverse_combine,,,,,,,,,,29.383952951060703,1.0,
Rodney Anderson,rodneyanderson,AndeRo02,00-0035299,rodney-anderson-1,2019,RB,Oklahoma,6-0,72.0,224.0,,,,,,25.0,1,1,0,nflverse_combine,,,,,,,,,,30.376543209876544,0.4444444444444444,
J.J. Arcega-Whiteside,jjarcegawhiteside,ArceJJ00,00-0035246,jj-arcega-whiteside-1,2019,WR,Stanford,6-2,74.0,225.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,28.885135135135137,0.3333333333333333,
Ryquell Armstead,ryquellarmstead,ArmsRy00,00-0035268,ryquell-armstead-1,2019,RB,Temple,5-11,71.0,220.0,4.45,30.0,114.0,7.02,4.29,22.0,1,1,0,nflverse_combine,,,,,,,,,,30.68042055147788,1.0,
Blessuan Austin,blessuanaustin,AustBl00,00-0035294,blessuan-austin-1,2019,CB,Rutgers,6-1,73.0,198.0,,,,,,15.0,1,1,0,nflverse_combine,,,,,,,,,,26.12009757928317,0.4444444444444444,
Jake Bailey,jakebailey,BailJa00,00-0035280,jake-bailey-1,2019,P,Stanford,6-1,73.0,200.0,4.72,33.0,117.0,,,,1,1,0,nflverse_combine,,,,,,,,,,26.383936948770877,0.6666666666666666,
Zack Bailey,zackbailey,BailZa01,00-0035468,zack-bailey-1,2019,OL,South Carolina,6-5,77.0,299.0,,28.0,103.0,,,24.0,1,1,0,nflverse_combine,,,,,,,,,,35.45235284196323,0.6666666666666666,
Derrick Baity,derrickbaity,BaitDe01,00-0035446,derrick-baity-1,2019,CB,Kentucky,6-2,74.0,197.0,,38.5,127.0,7.06,4.31,10.0,1,1,0,nflverse_combine,,,,,,,,,,25.29054054054054,0.8888888888888888,
Deandre Baker,deandrebaker,BakeDe00,00-0035684,deandre-baker-1,2019,CB,Georgia,5-11,71.0,193.0,4.52,,118.0,,,14.0,1,1,0,nflverse_combine,,,,,,,,,,26.915096211069233,0.6666666666666666,
Corey Ballentine,coreyballentine,BallCo00,00-0035633,,2019,CB,Washburn,5-11,71.0,196.0,4.47,39.5,135.0,6.82,4.14,15.0,1,1,0,nflverse_combine,,,,,,,,,,27.33346558222575,1.0,
Ben Banogu,benbanogu,BanoBe00,00-0034969,ben-banogu-1,2019,EDGE,TCU,6-3,75.0,250.0,4.62,40.0,134.0,7.02,4.27,23.0,1,1,0,nflverse_combine,,,,,,,,,,31.244444444444444,1.0,
Alex Barnes,alexbarnes,BarnAl01,,alex-barnes-1,2019,RB,Kansas State,6-0,72.0,226.0,4.59,38.5,126.0,6.95,4.1,34.0,1,1,0,nflverse_combine,,,,,,,,,,30.647762345679013,1.0,
Alex Bars,alexbars,BarsAl01,00-0035061,alex-bars-1,2019,OL,Notre Dame,6-6,78.0,312.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,36.05128205128205,0.3333333333333333,
Cody Barton,codybarton,BartCo00,00-0035672,cody-barton-1,2019,LB,Utah,6-2,74.0,237.0,4.64,32.5,116.0,6.9,4.03,30.0,1,1,0,nflverse_combine,,,,,,,,,,30.425675675675677,1.0,
Jackson Barton,jacksonbarton,BartJa00,00-0035003,jackson-barton-1,2019,OT,Utah,6-7,79.0,310.0,5.18,27.0,109.0,7.85,4.66,25.0,1,1,0,nflverse_combine,,,,,,,,,,34.919083480211505,1.0,
Ryan Bates,ryanbates,BateRy02,00-0035382,ryan-bates-1,2019,OL,Penn State,6-4,76.0,306.0,5.09,27.0,102.0,7.45,4.53,28.0,1,1,0,nflverse_combine,,,,,,,,,,37.24342105263158,1.0,
John Battle,johnbattle,BattJo01,00-0035498,john-battle-1,2019,S,LSU,6-0,72.0,201.0,4.67,29.5,120.0,7.09,4.33,,1,1,0,nflverse_combine,,,,,,,,,,27.25752314814815,0.8888888888888888,
Terry Beckner,terrybeckner,BeckTe00,00-0035302,terry-beckner-jr-1,2019,DL,Missouri,6-4,76.0,296.0,5.19,24.5,98.0,7.97,4.82,28.0,1,1,0,nflverse_combine,,,,,,,,,,36.026315789473685,1.0,
Mike Bell,mikebell,BellMi01,,mike-bell-11,2019,S,Fresno State,6-3,75.0,210.0,4.83,30.0,118.0,7.1,4.46,10.0,1,1,0,nflverse_combine,,,,,,,,,,26.245333333333335,1.0,
Beau Benzschawel,beaubenzschawel,BenzBe01,00-0035323,beau-benzschawel-1,2019,OL,Wisconsin,6-6,78.0,309.0,5.24,,,,,20.0,1,1,0,nflverse_combine,,,,,,,,,,35.70463510848126,0.5555555555555556,
Marquise Blair,marquiseblair,BlaiMa01,00-0035139,marquise-blair-1,2019,S,Utah,6-1,73.0,195.0,4.48,35.0,125.0,,,,1,1,0,nflverse_combine,,,,,,,,,,25.724338525051603,0.6666666666666666,
Kendall Blanton,kendallblanton,BlanKe01,00-0035603,kendall-blanton-1,2019,TE,Missouri,6-6,78.0,262.0,4.95,31.0,113.0,7.37,4.42,22.0,1,1,0,nflverse_combine,,,,,,,,,,30.273833004602235,1.0,
Nick Bosa,nickbosa,BosaNi00,00-0035717,nick-bosa-1,2019,DL,Ohio State,6-4,76.0,266.0,4.79,33.5,116.0,7.1,4.14,29.0,1,1,0,nflverse_combine,,,,,,,,,,32.375,1.0,
Kris Boyd,krisboyd,BoydKr00,00-0035150,kris-boyd-1,2019,CB,Texas,5-11,71.0,201.0,4.45,36.5,127.0,6.94,4.08,19.0,1,1,0,nflverse_combine,,,,,,,,,,28.03074786748661,1.0,
Miles Boykin,milesboykin,BoykMi00,00-0035703,miles-boykin-1,2019,WR,Notre Dame,6-4,76.0,220.0,4.42,43.5,140.0,6.77,4.07,12.0,1,1,0,nflverse_combine,,,,,,,,,,26.776315789473685,1.0,
Garrett Bradbury,garrettbradbury,BradGa00,00-0035588,garrett-bradbury-1,2019,OL,North Carolina State,6-3,75.0,306.0,4.92,31.0,104.0,7.41,4.53,34.0,1,1,0,nflverse_combine,,,,,,,,,,38.2432,1.0,
Tyre Brady,tyrebrady,BradTy00,,tyre-brady-1,2019,WR,Marshall,6-3,75.0,211.0,,32.0,117.0,,4.25,12.0,1,1,0,nflverse_combine,,,,,,,,,,26.37031111111111,0.7777777777777778,
Jordan Brailford,jordanbrailford,BraiJo00,00-0035319,jordan-brailford-1,2019,EDGE,Oklahoma State,6-3,75.0,252.0,4.65,37.5,126.0,,,22.0,1,1,0,nflverse_combine,,,,,,,,,,31.4944,0.7777777777777778,
Nick Brossette,nickbrossette,BrosNi01,00-0034961,nick-brossette-1,2019,RB,LSU,5-11,71.0,209.0,4.72,35.5,118.0,7.38,4.44,15.0,1,1,0,nflverse_combine,,,,,,,,,,29.146399523903987,1.0,
Jordan Brown,jordanbrown,,,,2019,CB,South Dakota State,6-0,72.0,201.0,4.51,39.5,128.0,,,13.0,1,1,0,nflverse_combine,,,,,,,,,,27.25752314814815,0.7777777777777778,
A.J. Brown,ajbrown,BrowAJ00,00-0035676,aj-brown-3,2019,WR,Mississippi,6-0,72.0,226.0,4.49,36.5,120.0,,,19.0,1,1,0,nflverse_combine,,,,,,,,,,30.647762345679013,0.7777777777777778,
Blace Brown,blacebrown,BrowBl01,,blace-brown-1,2019,CB,Troy,6-0,72.0,194.0,4.75,,126.0,7.33,4.22,14.0,1,1,0,nflverse_combine,,,,,,,,,,26.308256172839506,0.8888888888888888,
Keenen Brown,keenenbrown,BrowKe04,00-0035605,keenan-brown-2,2019,TE,Texas State,6-2,74.0,250.0,4.75,33.0,117.0,7.27,4.51,17.0,1,1,0,nflverse_combine,,,,,,,,,,32.0945945945946,1.0,
Marquise Brown,marquisebrown,BrowMa04,00-0035662,marquise-brown-1,2019,WR,Oklahoma,5-9,69.0,166.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,24.511237135055662,0.3333333333333333,
Jake Browning,jakebrowning,BrowJa08,00-0035100,jake-browning-1,2019,QB,Washington,6-2,74.0,211.0,4.74,29.0,112.0,7.19,4.44,,1,1,0,nflverse_combine,,,,,,,,,,27.08783783783784,0.8888888888888888,
Austin Bryant,austinbryant,BryaAu00,00-0035531,austin-bryant-1,2019,EDGE,Clemson,6-4,76.0,271.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,32.983552631578945,0.3333333333333333,
Isaiah Buggs,isaiahbuggs,BuggIs00,00-0035219,isaiah-buggs-1,2019,DL,Alabama,6-3,75.0,306.0,5.15,24.5,96.0,8.01,4.83,20.0,1,1,0,nflverse_combine,,,,,,,,,,38.2432,1.0,
Sean Bunting,seanbunting,BuntSe00,00-0035239,sean-bunting-1,2019,CB,Central Michigan,6-0,72.0,195.0,4.42,41.5,126.0,,,14.0,1,1,0,nflverse_combine,,,,,,,,,,26.44386574074074,0.7777777777777778,
Brian Burns,brianburns,BurnBr00,00-0035713,brian-burns-2,2019,EDGE,Florida State,6-5,77.0,249.0,4.53,36.0,129.0,7.01,,,1,1,0,nflverse_combine,,,,,,,,,,29.523865744644965,0.7777777777777778,
Ben Burr-Kirven,benburrkirven,BurrBe00,00-0035143,ben-burr-kirven-1,2019,LB,Washington,6-0,72.0,230.0,4.56,34.5,121.0,6.85,4.09,21.0,1,1,0,nflverse_combine,,,,,,,,,,31.19020061728395,1.0,
Devin Bush,devinbush,BushDe01,00-0035525,devin-bush-2,2019,LB,Michigan,5-11,71.0,234.0,4.43,40.5,124.0,6.93,4.23,21.0,1,1,0,nflverse_combine,,,,,,,,,,32.632810950208295,1.0,
Emmanuel Butler,emmanuelbutler,ButlEm01,00-0034943,emmanuel-butler-1,2019,WR,Northern Arizona,6-3,75.0,217.0,,36.0,115.0,,4.22,11.0,1,1,0,nflverse_combine,,,,,,,,,,27.120177777777776,0.7777777777777778,
Hakeem Butler,hakeembutler,ButlHa00,00-0035529,hakeem-butler-1,2019,WR,Iowa State,6-5,77.0,227.0,4.48,36.0,128.0,,,18.0,1,1,0,nflverse_combine,,,,,,,,,,26.915331421824927,0.7777777777777778,
Yodny Cajuste,yodnycajuste,CajuYo00,00-0035252,yodny-cajuste-1,2019,OT,West Virginia,6-5,77.0,312.0,,,,,,32.0,1,1,0,nflverse_combine,,,,,,,,,,36.99375948726598,0.4444444444444444,
Deion Calhoun,deioncalhoun,CalhDe00,,deion-calhoun-1,2019,OL,Mississippi State,6-2,74.0,310.0,5.07,28.5,105.0,7.46,4.62,26.0,1,1,0,nflverse_combine,,,,,,,,,,39.7972972972973,1.0,
Parris Campbell,parriscampbell,CampPa00,00-0035639,parris-campbell-1,2019,WR,Ohio State,6-0,72.0,205.0,4.31,40.0,135.0,,4.03,11.0,1,1,0,nflverse_combine,,,,,,,,,,27.799961419753085,0.8888888888888888,
Malik Carney,malikcarney,CarnMa01,00-0035324,malik-carney-1,2019,EDGE,North Carolina,6-2,74.0,251.0,4.73,33.0,113.0,7.4,,25.0,1,1,0,nflverse_combine,,,,,,,,,,32.222972972972975,0.8888888888888888,
Blake Cashman,blakecashman,CashBl00,00-0035276,blake-cashman-1,2019,LB,Minnesota,6-1,73.0,237.0,4.5,37.5,124.0,6.95,4.12,18.0,1,1,0,nflverse_combine,,,,,,,,,,31.26496528429349,1.0,
Hamp Cheevers,hampcheevers,CheeHa00,,hamp-cheevers-1,2019,CB,Boston Col.,5-9,69.0,169.0,4.52,39.0,122.0,6.96,4.25,8.0,1,1,0,nflverse_combine,,,,,,,,,,24.954211300147026,1.0,
Demarcus Christmas,demarcuschristmas,ChriDe01,00-0035595,demarcus-christmas-1,2019,DL,Florida State,6-3,75.0,294.0,5.08,25.5,101.0,8.13,5.07,22.0,1,1,0,nflverse_combine,,,,,,,,,,36.74346666666667,1.0,
L.J. Collier,ljcollier,CollLJ00,00-0035636,lj-collier-1,2019,DL,TCU,6-2,74.0,283.0,4.91,30.0,118.0,7.71,4.78,25.0,1,1,0,nflverse_combine,,,,,,,,,,36.33108108108108,1.0,
John Cominsky,johncominsky,ComiJo00,00-0035265,,2019,DL,Charleston,6-5,77.0,286.0,4.69,33.5,116.0,7.03,4.38,22.0,1,1,0,nflverse_combine,,,,,,,,,,33.91094619666048,1.0,
Te'von Coney,tevonconey,ConeTe01,00-0035115,tevon-coney-1,2019,LB,Notre Dame,6-1,73.0,234.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,30.869206230061927,0.3333333333333333,
Ryan Connelly,ryanconnelly,ConnRy00,00-0035533,ryan-connelly-1,2019,LB,Wisconsin,6-2,74.0,242.0,4.66,34.5,118.0,7.09,4.31,,1,1,0,nflverse_combine,,,,,,,,,,31.06756756756757,0.8888888888888888,
C.J. Conrad,cjconrad,ConrCJ01,00-0035009,cj-conrad-1,2019,TE,Kentucky,6-4,76.0,249.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,30.30592105263158,0.3333333333333333,
Byron Cowart,byroncowart,CowaBy00,00-0035278,byron-cowart-2,2019,DL,Maryland,6-3,75.0,298.0,5.16,30.0,111.0,,,26.0,1,1,0,nflverse_combine,,,,,,,,,,37.24337777777778,0.7777777777777778,
Jonathan Crawford,jonathancrawford,CrawJo00,,jonathan-crawford-1,2019,S,Indiana,6-1,73.0,205.0,,31.5,115.0,,,16.0,1,1,0,nflverse_combine,,,,,,,,,,27.043535372490147,0.6666666666666666,
Xavier Crawford,xaviercrawford,CrawXa00,00-0035293,xavier-crawford-2,2019,CB,Central Michigan,5-11,71.0,187.0,4.48,37.5,,,,11.0,1,1,0,nflverse_combine,,,,,,,,,,26.0783574687562,0.6666666666666666,
Maxx Crosby,maxxcrosby,CrosMa00,00-0034973,maxx-crosby-1,2019,DL,East. Michigan,6-5,77.0,255.0,4.66,36.0,122.0,6.89,4.13,,1,1,0,nflverse_combine,,,,,,,,,,30.235284196323157,0.8888888888888888,
Jamal Custis,jamalcustis,CustJa01,00-0035153,jamal-custis-1,2019,WR,Syracuse,6-4,76.0,214.0,4.5,34.5,124.0,,,,1,1,0,nflverse_combine,,,,,,,,,,26.04605263157895,0.6666666666666666,
Dennis Daley,dennisdaley,DaleDe00,00-0035300,dennis-daley-1,2019,OT,South Carolina,6-5,77.0,317.0,5.23,26.5,103.0,7.95,4.92,20.0,1,1,0,nflverse_combine,,,,,,,,,,37.58660819699781,1.0,
Davante Davis,davantedavis,DaviDa02,,davante-davis-1,2019,CB,Texas,6-2,74.0,202.0,4.57,37.0,125.0,6.76,4.15,14.0,1,1,0,nflverse_combine,,,,,,,,,,25.93243243243243,1.0,
Deshaun Davis,deshaundavis,DaviDe01,00-0035626,deshaun-davis-1,2019,LB,Auburn,5-11,71.0,234.0,,31.0,111.0,,4.38,25.0,1,1,0,nflverse_combine,,,,,,,,,,32.632810950208295,0.7777777777777778,
Felton Davis,feltondavis,DaviFe01,00-0035154,felton-davis-iii-1,2019,WR,Michigan State,6-3,75.0,211.0,,,,,,21.0,1,1,0,nflverse_combine,,,,,,,,,,26.37031111111111,0.4444444444444444,
Jamal Davis,jamaldavis,DaviJa08,00-0035449,jamal-davis-ii-1,2019,EDGE,Akron,6-3,75.0,243.0,4.6,39.0,122.0,7.0,4.44,19.0,1,1,0,nflverse_combine,,,,,,,,,,30.3696,1.0,
Nate Davis,natedavis,DaviNa01,00-0035649,nate-davis-4,2019,OL,Charlotte,6-3,75.0,316.0,5.23,26.0,107.0,7.94,4.83,23.0,1,1,0,nflverse_combine,,,,,,,,,,39.492977777777774,1.0,
Ryan Davis,ryandavis,DaviRy01,,ryan-davis-5,2019,WR,Auburn,5-10,70.0,189.0,,35.0,124.0,7.09,4.23,12.0,1,1,0,nflverse_combine,,,,,,,,,,27.115714285714287,0.8888888888888888,
Jamel Dean,jameldean,DeanJa00,00-0035699,jamel-dean-1,2019,CB,Auburn,6-1,73.0,206.0,4.3,41.0,130.0,7.02,4.19,16.0,1,1,0,nflverse_combine,,,,,,,,,,27.175455057234004,1.0,
Michael Deiter,michaeldeiter,DeitMi00,00-0035686,michael-deiter-1,2019,OL,Wisconsin,6-5,77.0,309.0,5.23,28.0,105.0,7.88,4.81,21.0,1,1,0,nflverse_combine,,,,,,,,,,36.63805026142688,1.0,
Lukas Denis,lukasdenis,DeniLu00,00-0035470,lukas-denis-1,2019,S,Boston Col.,5-11,71.0,190.0,4.64,33.5,116.0,6.89,4.09,16.0,1,1,0,nflverse_combine,,,,,,,,,,26.496726839912714,1.0,
Andre Dillard,andredillard,DillAn00,00-0035233,andre-dillard-1,2019,OT,Washington State,6-5,77.0,315.0,4.96,29.0,118.0,7.44,4.4,24.0,1,1,0,nflverse_combine,,,,,,,,,,37.349468713105075,1.0,
D'Cota Dixon,dcotadixon,DixoDc01,00-0035586,dcota-dixon-1,2019,S,Wisconsin,5-10,70.0,204.0,4.81,33.5,119.0,,,20.0,1,1,0,nflverse_combine,,,,,,,,,,29.267755102040816,0.7777777777777778,
Johnnie Dixon,johnniedixon,DixoJo01,00-0035450,johnnie-dixon-1,2019,WR,Ohio State,5-10,70.0,201.0,4.41,37.5,120.0,,4.43,16.0,1,1,0,nflverse_combine,,,,,,,,,,28.83734693877551,0.8888888888888888,
Tyrel Dodson,tyreldodson,DodsTy01,00-0035352,tyrel-dodson-1,2019,LB,Texas A&M,6-0,72.0,237.0,4.6,,118.0,,,24.0,1,1,0,nflverse_combine,,,,,,,,,,32.139467592592595,0.6666666666666666,
Greg Dortch,gregdortch,DortGr01,00-0035500,greg-dortch-1,2019,WR,Wake Forest,5-7,67.0,173.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,27.092670973490755,0.3333333333333333,
Keelan Doss,keelandoss,DossKe00,00-0035120,,2019,WR,UC Davis,6-2,74.0,211.0,,,,,,8.0,1,1,0,nflverse_combine,,,,,,,,,,27.08783783783784,0.4444444444444444,
Ashton Dulin,ashtondulin,DuliAs00,00-0035021,,2019,WR,Malone University (Ohio),6-1,73.0,215.0,4.43,38.0,121.0,7.0,4.22,13.0,1,1,0,nflverse_combine,,,,,,,,,,28.36273221992869,1.0,
Jovon Durante,jovondurante,DuraJo00,,jovon-durante-1,2019,WR,Florida Atlantic,5-11,71.0,160.0,4.55,31.5,120.0,7.0,4.31,,1,1,0,nflverse_combine,,,,,,,,,,22.31303312834755,0.8888888888888888,
Chuma Edoga,chumaedoga,EdogCh00,00-0035698,chuma-edoga-1,2019,OT,USC,6-3,75.0,308.0,5.19,,,,,21.0,1,1,0,nflverse_combine,,,,,,,,,,38.49315555555555,0.5555555555555556,
David Edwards,davidedwards,EdwaDa01,00-0035668,david-edwards-3,2019,OT,Wisconsin,6-6,78.0,308.0,5.28,25.5,99.0,7.69,4.77,,1,1,0,nflverse_combine,,,,,,,,,,35.58908612754767,0.8888888888888888,
Mike Edwards,mikeedwards,EdwaMi01,00-0035681,mike-edwards-8,2019,S,Kentucky,5-10,70.0,205.0,,,,,,,1,1,0,nflverse_combine,,,,,,,,,,29.41122448979592,0.3333333333333333,
T.J. Edwards,tjedwards,EdwaTJ02,00-0035386,tj-edwards-3,2019,LB,Wisconsin,6-0,72.0,230.0,,,,,,16.0,1,1,0,nflverse_combine,,,,,,,,,,31.19020061728395,0.4444444444444444,
Emeke Egbule,emekeegbule,EgbuEm00,00-0035538,emeke-egbule-1,2019,LB,Houston,6-2,74.0,245.0,4.65,33.0,119.0,7.38,4.38,20.0,1,1,0,nflverse_combine,,,,,,,,,,31.4527027027027,1.0,
