season,id,name,position,team,conference,averagePPA.all,averagePPA.pass,averagePPA.rush,averagePPA.firstDown,averagePPA.secondDown,averagePPA.thirdDown,averagePPA.standardDowns,averagePPA.passingDowns,totalPPA.all,totalPPA.pass,totalPPA.rush,totalPPA.firstDown,totalPPA.secondDown,totalPPA.thirdDown,totalPPA.standardDowns,totalPPA.passingDowns
2023,4428904,Antavious Willis,RB,Southern Miss,SBC,0.532,1.243,0.177,0.746,-0.069,2.897,0.313,0.806,4.789,3.73,1.059,2.238,-0.346,2.897,1.567,3.222
2023,4428915,Lee Witherspoon,RB,UAB,AAC,0.152,0.708,-0.044,-0.323,0.546,0.461,-0.029,0.666,3.496,4.25,-0.754,-4.195,2.729,1.843,-0.501,3.997
2023,4428921,Jude Wolfe,TE,USC,PAC,0.832,0.832,,-0.548,2.211,,0.832,,1.663,1.663,0.0,-0.548,2.211,0.0,1.663,0.0
2023,4428938,Dante Wright,WR,Temple,AAC,0.909,0.969,-0.405,0.474,0.37,2.329,0.385,1.991,41.808,42.617,-0.81,10.903,4.438,23.292,11.94,29.867
2023,4428940,Kyi Wright,TE,James Madison,SBC,1.475,1.475,,1.592,0.379,,1.84,0.379,5.899,5.899,0.0,3.184,0.379,0.0,5.52,0.379
2023,4428943,Jacardia Wright,RB,Missouri State,,0.252,0.771,0.184,0.1,0.25,0.878,0.235,0.355,41.366,14.642,26.724,10.312,9.766,16.675,32.838,8.528
2023,4428961,Jordan Yates,QB,Sam Houston,CUSA,0.202,1.227,-0.824,1.227,-0.824,,0.202,,0.403,1.227,-0.824,1.227,-0.824,0.0,0.403,0.0
2023,4428969,Joshua Youngblood,WR,Delaware,,1.13,1.233,-0.204,0.432,1.517,1.238,1.178,1.01,47.476,48.089,-0.613,6.907,22.757,9.906,35.351,12.125
2023,4428993,Haynes King,QB,Georgia Tech,ACC,0.45,0.429,0.532,0.214,0.497,0.712,0.339,0.605,209.982,156.508,53.709,36.677,79.961,85.426,92.537,117.444
2023,4429001,Jase McClellan,RB,Alabama,SEC,0.173,0.431,0.146,0.092,0.086,0.776,0.124,0.362,34.16,8.194,25.966,9.497,6.045,18.619,19.316,14.844
2023,4429002,Demarkcus Bowman,RB,UCF,B12,0.523,-0.258,0.718,0.415,0.012,2.708,0.519,0.56,5.231,-0.516,5.747,2.487,0.036,2.708,4.671,0.56
2023,4429012,Kendall Milton,RB,Georgia,SEC,0.392,0.442,0.39,0.345,0.324,1.022,0.376,0.52,49.016,1.768,47.249,23.829,15.535,6.13,41.733,7.284
2023,4429019,Marcus Rosemy,WR,Georgia,SEC,1.031,1.031,,0.562,1.092,2.024,0.73,1.57,40.217,40.217,0.0,8.426,19.648,12.142,18.244,21.973
2023,4429020,D.J. Uiagalelei,QB,Oregon State,PAC,0.45,0.416,0.635,0.221,0.478,0.73,0.345,0.611,170.27,132.796,37.474,34.885,49.756,68.659,78.693,91.577
2023,4429023,MarShawn Lloyd,RB,USC,PAC,0.378,1.197,0.279,0.325,0.347,0.75,0.324,0.693,49.156,16.751,32.405,26.646,13.173,6.746,35.995,13.161
2023,4429032,Hudson Card,QB,Purdue,B1G,0.23,0.22,0.279,0.016,0.232,0.516,0.159,0.333,101.681,81.608,20.074,2.658,33.674,58.781,41.765,59.916
2023,4429033,Jermaine Burton,WR,Alabama,SEC,1.209,1.214,0.946,0.758,1.376,1.611,0.751,1.702,65.277,64.33,0.946,12.889,23.399,30.616,21.031,44.245
2023,4429043,Jaylan Knighton,RB,SMU,AAC,0.172,0.279,0.159,0.211,-0.019,0.384,0.192,0.052,24.967,4.461,20.506,15.405,-1.031,6.145,23.867,1.1
2023,4429053,A.J. Henning,WR,Northwestern,B1G,0.522,0.657,0.277,0.105,0.704,0.813,0.204,0.978,38.11,30.896,7.214,2.727,18.307,17.076,8.777,29.333
2023,4429054,Darin Turner,WR,Alabama A&M,,-0.023,0.051,-0.614,0.685,0.364,,0.019,-0.361,-0.208,0.406,-0.614,2.056,1.82,0.0,0.153,-0.361
2023,4429056,Kobe Hudson,WR,UCF,B12,1.455,1.455,,0.705,1.085,2.779,1.28,1.69,78.55,78.55,0.0,15.501,16.273,41.68,39.688,38.862
2023,4429059,Jo'quavious Marks,RB,Mississippi State,SEC,0.113,0.387,0.05,-0.046,0.114,0.424,0.104,0.14,16.911,10.831,6.08,-3.346,5.252,11.872,11.582,5.328
2023,4429062,Ze'Vian Capers,WR,Western Kentucky,CUSA,0.568,0.568,,-0.118,,,-0.118,1.941,1.705,1.705,0.0,-0.236,0.0,0.0,-0.236,1.941
2023,4429066,Jeff Sims,QB,Nebraska,B1G,0.213,0.179,0.254,0.068,0.486,0.01,0.097,0.432,17.232,8.075,9.157,2.182,13.61,0.196,5.145,12.087
2023,4429068,Ethan Garbers,QB,UCLA,PAC,0.393,0.34,0.76,0.216,0.223,0.729,0.281,0.58,71.218,53.748,17.47,15.582,11.843,37.187,31.778,39.44
2023,4429070,Shane Illingworth,QB,Nevada,MWC,0.152,0.221,-0.292,0.106,0.007,0.385,0.036,0.327,4.567,5.736,-1.169,1.381,0.062,2.312,0.648,3.92
2023,4429072,Lawrance Toafili,RB,Florida State,ACC,0.383,0.625,0.303,0.228,0.264,0.53,0.278,0.571,35.24,14.364,20.876,9.344,7.401,11.122,16.384,18.856
2023,4429077,Keyvone Lee,RB,Mississippi State,SEC,-0.035,,-0.035,0.046,0.524,-1.157,0.04,-0.859,-0.419,0.0,-0.419,0.325,1.572,-2.315,0.441,-0.859
2023,4429079,Luke Doty,WR,South Carolina,SEC,0.557,0.44,2.786,0.773,0.387,0.243,0.639,0.436,11.147,8.361,2.786,4.64,3.096,0.97,7.662,3.485
2023,4429083,Darius Boone,RB,Northwestern State,,0.008,0.824,-0.104,-0.168,0.128,-0.064,-0.102,0.323,0.464,5.766,-5.302,-4.712,2.428,-0.639,-4.385,4.849
2023,4429088,Drew Pyne,QB,Arizona State,PAC,-0.059,-0.014,-0.466,-0.233,-0.189,0.109,-0.23,0.164,-3.55,-0.753,-2.797,-6.295,-3.026,1.421,-7.823,4.274
2023,4429093,Quincy Brown,WR,Nicholls,,0.706,0.706,,0.403,0.507,1.077,0.291,1.165,28.259,28.259,0.0,4.831,8.114,10.77,6.117,22.142
2023,4429096,Blake Corum,RB,Michigan,B1G,0.23,0.319,0.224,0.126,0.225,0.483,0.247,0.139,62.401,5.418,56.983,17.955,20.692,13.535,56.567,5.834
2023,4429105,Arian Smith,WR,Georgia,SEC,1.057,0.913,2.641,0.783,1.876,,1.057,,12.679,10.038,2.641,7.05,5.629,0.0,12.679,0.0
2023,4429115,Gee Scott Jr.,TE,Ohio State,B1G,0.571,0.571,,-0.15,0.474,,0.345,1.589,6.281,6.281,0.0,-0.599,2.369,0.0,3.103,3.177
2023,4429120,Micah Bowens,QB,Charlotte,AAC,0.151,0.151,,,,,,0.151,0.151,0.151,0.0,0.0,0.0,0.0,0.0,0.151
2023,4429120,Micah Bowens,QB,Charlotte,,0.151,0.151,,,,,,0.151,0.151,0.151,0.0,0.0,0.0,0.0,0.0,0.151
2023,4429121,Kalel Mullings,RB,Michigan,B1G,0.388,1.855,0.306,0.012,0.138,0.893,0.381,0.435,14.742,3.71,11.033,0.139,1.791,8.934,12.568,2.175
2023,4429125,Gary Bryant Jr.,WR,Oregon,PAC,1.11,1.24,-0.192,1.272,1.003,0.702,1.35,0.558,36.619,37.196,-0.577,20.347,12.033,2.807,31.041,5.578
2023,4429129,Michael Drennen II,RB,Toledo,MAC,0.553,1.371,0.319,0.224,0.559,1.371,0.224,0.965,4.977,2.741,2.236,1.119,1.117,2.741,1.119,3.858
2023,4429133,Malik Hornsby,WR,Texas State,SBC,0.536,0.118,0.721,0.358,0.614,1.061,0.593,0.431,26.284,1.776,24.508,6.794,11.662,8.485,18.964,7.32
2023,4429145,Harrison Bailey,QB,Louisville,ACC,0.876,0.876,,-0.06,,-0.39,-0.06,1.499,4.378,4.378,0.0,-0.119,0.0,-0.78,-0.119,4.497
2023,4429148,Theo Johnson,TE,Penn State,B1G,0.996,0.996,,0.636,1.336,1.172,0.883,1.264,36.868,36.868,0.0,11.444,12.021,10.552,22.967,13.901
2023,4429149,Brendon Lewis,QB,Nevada,MWC,0.233,0.147,0.427,-0.154,0.306,0.491,0.137,0.355,72.744,31.007,42.659,-16.18,34.011,43.18,23.819,48.925
2023,4429151,John Humphreys,WR,Stanford,PAC,1.999,1.999,,2.089,0.633,2.593,1.883,2.174,9.997,9.997,0.0,4.178,0.633,5.186,5.65,4.347
2023,4429153,Lideatrick Griffin,WR,Mississippi State,SEC,0.55,0.717,-0.027,0.109,0.902,1.15,0.274,1.023,41.812,42.276,-0.464,3.816,25.249,12.653,13.171,28.641
2023,4429172,Traeshon Holden,WR,Oregon,PAC,0.763,0.738,1.884,0.627,0.363,1.847,0.717,0.867,35.081,33.197,1.884,15.05,3.63,18.466,22.943,12.138
2023,4429173,Bryce Farrell,WR,Stanford,PAC,0.24,0.264,0.207,-0.099,0.14,1.174,0.121,0.555,12.26,7.917,4.343,-2.384,2.106,12.912,4.495,7.765
2023,4429175,Jaden Casey,QB,Portland State,,0.534,0.534,,-0.193,,1.988,-0.193,1.988,1.602,1.602,0.0,-0.386,0.0,1.988,-0.386,1.988
2023,4429179,Aidan Bouman,QB,South Dakota,,0.541,0.576,0.001,0.354,0.696,0.62,0.529,0.555,125.04,125.026,0.014,30.482,55.708,38.467,65.638,59.402
2023,4429184,Elijhah Badger,WR,Arizona State,PAC,0.459,0.484,0.248,0.518,0.292,0.427,0.45,0.476,47.275,44.545,2.73,23.836,8.755,8.534,30.134,17.141
2023,4429186,Sam Adams II,RB,Washington,PAC,0.011,0.192,-0.025,-0.043,0.424,-0.295,0.306,-0.874,0.13,0.384,-0.254,-0.258,1.273,-0.885,2.752,-2.622
2023,4429212,Rashad Amos,RB,Miami (OH),MAC,0.109,0.047,0.111,-0.099,0.151,0.944,0.12,0.076,23.368,0.328,23.04,-10.834,11.66,23.607,19.254,4.114
2023,4429227,Jaylon Armstead,RB,San Diego State,MWC,0.241,0.219,0.241,0.096,-0.055,0.565,0.253,0.042,24.553,0.657,23.896,4.697,-1.422,9.607,24.299,0.254
2023,4429239,Zae Baines,WR,Temple,AAC,0.529,0.549,0.199,0.485,0.566,1.083,0.263,0.94,26.961,26.364,0.596,10.183,7.356,14.082,8.152,18.808
2023,4429247,Jaylon Barden,WR,Georgia Southern,SBC,1.049,1.049,,0.521,0.62,2.481,0.842,1.23,15.735,15.735,0.0,2.606,4.339,4.962,5.895,9.839
2023,4429259,CJ Beasley,RB,Coastal Carolina,SBC,0.196,0.822,0.049,0.14,0.126,0.537,0.136,0.405,16.505,13.147,3.358,5.182,3.523,8.585,8.818,7.687
2023,4429262,Jaheim Bell,TE,Florida State,ACC,0.455,0.544,-0.673,0.196,0.666,1.38,0.195,1.216,25.027,27.719,-2.693,4.907,11.996,13.797,8.0,17.027
2023,4429270,Tyler Beverett,QB,Bucknell,,-0.007,-0.217,0.934,0.0,0.161,0.189,0.151,-0.175,-0.244,-5.849,5.604,-0.006,1.776,1.697,2.563,-2.808
2023,4429275,Trey Benson,RB,Florida State,ACC,0.139,0.567,0.076,0.125,0.089,0.627,0.13,0.202,24.8,13.043,11.757,13.12,5.152,7.52,19.948,4.852
2023,4429283,Austin Bolt,WR,Boise State,MWC,1.905,1.905,,2.838,2.044,1.19,2.441,1.19,13.333,13.333,0.0,5.676,4.088,3.569,9.764,3.569
2023,4429284,DeMeer Blankumsee,WR,Memphis,AAC,1.239,1.334,-0.525,0.279,1.786,1.651,0.66,1.838,73.106,74.68,-1.574,5.869,42.856,21.469,19.8,53.306
2023,4429287,Peny Boone,RB,Toledo,MAC,0.37,0.852,0.333,0.223,0.361,1.211,0.383,0.301,76.305,12.784,63.52,29.419,18.778,23.018,66.674,9.63
2023,4429299,Tahj Brooks,RB,Texas Tech,B12,0.238,-0.196,0.284,0.149,0.092,0.486,0.249,0.186,74.987,-5.871,80.858,23.392,8.462,26.254,64.933,10.055
2023,4429313,Tyrone Broden Jr.,WR,Arkansas,SEC,0.591,0.581,0.801,0.125,0.747,1.08,0.512,0.729,12.993,12.192,0.801,1.001,5.23,6.48,7.161,5.832
2023,4429316,DeCarlos Brooks,RB,Arizona State,PAC,0.338,0.361,0.335,0.184,0.469,0.603,0.219,0.812,18.592,2.525,16.066,5.324,8.443,4.824,9.655,8.937
2023,4429347,Jalen Burbage,WR,Eastern Kentucky,,1.339,1.339,,0.915,1.198,1.904,1.075,1.69,37.487,37.487,0.0,10.065,8.386,19.036,17.203,20.284
2023,4429362,Jalon Calhoun,WR,Duke,ACC,0.73,0.742,-0.128,0.741,0.768,0.746,0.643,0.826,51.072,51.2,-0.128,18.521,16.891,14.911,23.803,27.269
2023,4429380,Coby Cavil,WR,Prairie View A&M,,0.2,0.2,,-1.012,0.503,,-1.012,0.503,1.0,1.0,0.0,-1.012,2.012,0.0,-1.012,2.012
2023,4429384,Jordan Castleberry,RB,UT Martin,,0.094,0.196,0.087,-0.095,-0.033,0.599,-0.004,0.192,4.866,0.589,4.276,-1.897,-0.735,5.393,-0.114,4.979
2023,4429410,Sevaughn Clark,RB,Georgia,SEC,0.062,,0.062,-0.493,0.617,,0.037,0.237,0.495,0.0,0.495,-1.972,2.468,0.0,0.258,0.237
2023,4429415,Mikele Colasurdo,QB,Georgia State,SBC,0.239,-0.283,1.283,-0.013,0.812,1.283,0.372,-0.028,2.865,-2.268,5.132,-0.052,1.623,5.132,2.978,-0.114
2023,4429422,Trey Cleveland,WR,North Texas,AAC,1.688,1.688,,0.913,1.848,2.348,1.177,2.234,48.94,48.94,0.0,9.127,18.48,16.437,17.661,31.279
2023,4429435,Brady Cook,QB,Missouri,SEC,0.423,0.417,0.452,0.289,0.461,0.497,0.339,0.545,200.203,159.952,40.251,52.853,71.973,61.588,94.94,105.263
2023,4429439,Quinton Cooley,RB,Liberty,CUSA,0.286,0.428,0.282,0.136,0.296,1.136,0.24,0.609,63.558,2.57,60.989,17.579,20.995,24.984,46.501,17.057
2023,4429449,Evan Conley,QB,Louisville,ACC,0.42,,0.42,0.719,,-1.374,0.42,,2.941,0.0,2.941,4.315,0.0,-1.374,2.941,0.0
2023,4429454,Ron Cook Jr.,RB,Buffalo,MAC,0.177,0.468,0.111,0.055,0.101,0.35,0.06,0.583,26.887,13.101,13.786,3.398,5.533,10.507,7.055,19.832
2023,4429463,Jacolby Criswell,QB,Arkansas,SEC,0.124,0.257,-0.085,-0.149,0.391,0.038,0.052,0.25,6.1,7.709,-1.61,-2.984,6.249,0.455,1.602,4.498
2023,4429466,Drake Dabney,TE,Baylor,B12,0.829,0.829,,0.786,0.608,1.14,1.204,0.418,36.464,36.464,0.0,9.431,9.12,14.821,27.693,8.771
2023,4429470,Nicky Dalmolin,TE,Duke,ACC,0.487,0.487,,0.393,0.653,-0.482,0.285,0.891,8.772,8.772,0.0,2.748,4.568,-1.445,3.425,5.347
2023,4429479,Corey Crooms,WR,Minnesota,B1G,0.9,0.9,,0.55,0.445,2.266,0.704,1.377,27.888,27.888,0.0,8.798,3.56,13.594,15.492,12.397
2023,4429482,Brandon Crum,TE,South Alabama,SBC,0.733,0.733,,-0.212,,2.625,0.733,,2.2,2.2,0.0,-0.425,0.0,2.625,2.2,0.0
2023,4429501,Re'Mahn Davis,RB,Kentucky,SEC,0.271,0.62,0.207,0.075,0.426,1.034,0.195,0.507,62.807,22.312,40.495,9.754,33.218,21.704,34.389,28.418
2023,4429503,Taj Davis,WR,California,PAC,0.683,0.713,-0.443,0.557,0.604,0.939,0.553,0.807,26.635,27.078,-0.443,5.572,9.658,10.332,10.499,16.136
2023,4429516,Doug Brumfield,QB,UNLV,MWC,0.014,0.046,-0.121,0.209,-0.318,0.442,0.074,-0.045,0.926,2.377,-1.451,5.233,-5.409,7.961,2.379,-1.453
2023,4429520,Justin Dinka,RB,Indiana State,,0.038,1.214,-0.07,-0.194,0.089,0.721,-0.097,0.38,4.985,13.349,-8.364,-12.233,4.161,12.263,-9.056,14.042
2023,4429553,Quan Easterling,TE,Duquesne,,0.828,0.828,,,0.925,0.342,,0.828,4.967,4.967,0.0,0.0,4.624,0.342,0.0,4.967
2023,4429562,Micaleous Elder,WR,East Texas A&M,,0.206,0.19,0.306,0.131,0.388,-0.019,0.374,-0.059,7.407,5.878,1.528,1.962,6.208,-0.076,8.227,-0.821
2023,4429582,Joe Fagnano,QB,UConn,Ind,0.1,0.051,0.224,-0.318,-0.304,0.593,0.004,0.203,4.976,1.841,3.134,-4.771,-4.259,11.866,0.1,4.876
2023,4429595,Chandler Fields,QB,Louisiana,SBC,0.271,0.289,0.116,0.131,0.442,0.386,0.231,0.334,44.465,42.488,1.978,8.371,25.202,15.043,23.062,21.403
2023,4429608,Corey Dyches,TE,Maryland,B1G,0.65,0.65,,0.315,0.78,1.628,0.481,1.029,33.802,33.802,0.0,7.568,15.591,11.397,17.333,16.47
2023,4429610,Daijun Edwards,RB,Georgia,SEC,0.282,0.624,0.238,0.161,0.321,0.536,0.226,0.658,52.135,13.098,39.036,17.36,16.048,13.401,36.336,15.799
2023,4429618,Justice Ellison,RB,Wake Forest,ACC,0.04,0.398,0.009,-0.022,0.079,0.435,-0.002,0.266,5.086,3.977,1.109,-1.506,3.254,7.393,-0.244,5.33
2023,4429620,Justin Fomby,QB,Houston Christian,,0.12,-0.036,0.9,-0.173,-0.503,0.633,-0.018,0.189,1.441,-0.358,1.799,-0.346,-2.011,3.798,-0.072,1.513
2023,4429631,Deon Fountain,WR,Coastal Carolina,SBC,1.638,1.638,,,,1.638,1.638,,1.638,1.638,0.0,0.0,0.0,1.638,1.638,0.0
2023,4429632,Konner Fox,TE,Texas State,SBC,0.984,0.984,,0.171,0.367,2.954,0.44,1.935,10.821,10.821,0.0,0.857,1.1,8.863,3.079,7.741
2023,4429652,Pat Garwo III,RB,Boston College,ACC,0.098,0.033,0.103,0.06,-0.039,0.374,0.184,-0.539,5.776,0.131,5.645,2.086,-0.738,0.748,9.549,-3.773
2023,4429660,Joe Gillette,WR,Maine,,1.047,1.143,0.512,0.408,1.658,0.878,0.962,1.148,48.155,44.572,3.583,6.118,29.838,9.657,24.053,24.102
2023,4429670,Jamal Glaspie,WR,Northern Arizona,,2.653,2.653,,,,2.653,2.653,,2.653,2.653,0.0,0.0,0.0,2.653,2.653,0.0
2023,4429684,Anthony Gould,WR,Oregon State,PAC,0.973,1.116,-0.151,0.649,0.811,2.209,0.631,1.494,51.561,52.464,-0.903,14.938,17.041,17.675,20.185,31.376
2023,4429691,Malik Grant,RB,Sacred Heart,,0.048,0.473,0.016,0.039,0.03,0.007,0.039,0.084,6.84,4.73,2.109,3.073,1.52,0.094,4.408,2.432
2023,4429709,Jamious Griffin,RB,Ole Miss,SEC,0.252,,0.252,0.044,0.769,,0.252,,1.761,0.0,1.761,0.222,1.539,0.0,1.761,0.0
2023,4429742,Darrell Harding Jr.,WR,Buffalo,MAC,1.248,1.248,,1.124,1.034,1.355,1.344,1.131,38.692,38.692,0.0,12.36,8.273,13.548,22.855,15.838
2023,4429751,DeMarcus Harris,WR,Marshall,SBC,1.093,1.079,1.433,0.892,1.764,-0.06,0.94,1.465,26.241,24.808,1.433,10.703,17.638,-0.06,15.985,10.256
2023,4429757,Javon Harvey,WR,Old Dominion,SBC,1.251,1.251,,0.297,0.928,2.997,-0.031,3.082,42.523,42.523,0.0,3.858,11.14,17.983,-0.623,43.146
2023,4429760,Jaaron Hayek,WR,Villanova,,0.914,0.914,,0.549,1.43,1.383,0.455,2.494,36.55,36.55,0.0,12.621,12.867,11.063,14.104,22.446
2023,4429773,Loic Fouonji,WR,Texas Tech,B12,1.253,1.253,,1.192,2.472,0.659,0.205,1.673,8.772,8.772,0.0,1.192,4.944,2.636,0.409,8.363
2023,4429800,Ger-Cari Caldwell,WR,North Carolina A&T,,0.611,0.611,,0.677,0.545,,0.58,0.658,6.111,6.111,0.0,3.385,2.726,0.0,3.478,2.633
2023,4429801,Tucker Gleason,QB,Toledo,MAC,0.338,0.374,0.157,0.153,0.217,0.798,0.048,0.539,22.304,20.581,1.723,2.902,5.212,15.958,1.285,21.019
2023,4429804,Jimmy Calloway,WR,Louisville,ACC,0.365,0.372,0.286,0.516,0.265,0.142,0.318,0.458,12.029,11.171,0.857,8.779,2.117,1.133,6.987,5.042
2023,4429805,Frank Gore Jr.,RB,Southern Miss,SBC,0.214,0.274,0.201,-0.036,0.218,0.749,0.108,0.451,55.316,13.408,41.908,-4.061,18.283,39.722,19.212,36.104
2023,4429811,Patrick Herbert,TE,Oregon,PAC,0.936,0.936,,1.35,0.544,-0.021,1.004,-0.021,14.039,14.039,0.0,10.799,3.262,-0.021,14.061,-0.021
2023,4429835,George Holani,RB,Boise State,MWC,0.243,0.574,0.197,0.222,-0.097,1.563,0.239,0.259,36.159,10.326,25.834,19.06,-4.777,21.876,28.661,7.499
2023,4429847,Garrett Greene,QB,West Virginia,B12,0.426,0.385,0.525,0.339,0.385,0.676,0.32,0.603,160.915,103.171,57.744,55.869,43.129,56.76,75.893,85.022
2023,4429870,Keenan Hambrick,WR,Alabama A&M,,0.542,0.591,-0.747,-0.359,0.569,1.269,0.014,1.031,14.627,15.374,-0.747,-2.874,6.825,7.613,0.187,14.44
2023,4429885,Kobie Campbell,WR,Rice,AAC,0.44,0.715,-0.109,0.49,0.36,,0.48,0.342,9.246,10.013,-0.766,6.364,2.883,0.0,7.196,2.05
2023,4429911,JoVoni Johnson,WR,Rice,AAC,0.831,1.003,-0.024,-0.024,0.284,1.482,-0.258,1.921,4.989,5.013,-0.024,-0.024,0.568,4.445,-0.775,5.764
2023,4429914,Karter Johnson,TE,Pittsburgh,ACC,1.511,1.511,,0.561,2.723,1.479,1.06,2.413,18.134,18.134,0.0,2.804,10.892,4.438,8.484,9.651
2023,4429922,Jaedon Henry,RB,Colgate,,-0.004,0.114,-0.035,-0.17,0.011,0.656,-0.029,0.086,-0.441,2.741,-3.182,-10.697,0.421,9.835,-2.595,2.154
2023,4429925,Dayron Johnson,WR,Tennessee State,,0.495,0.495,,0.002,0.118,1.335,0.136,0.817,18.793,18.793,0.0,0.021,1.422,17.351,2.457,16.337
2023,4429927,Neal Johnson,TE,Louisiana,SBC,0.868,0.868,,0.839,0.874,0.893,0.929,0.795,30.375,30.375,0.0,10.903,7.867,11.605,17.66,12.715
2023,4429939,Jawhar Jordan,RB,Louisville,ACC,0.292,0.601,0.25,0.292,0.034,0.801,0.296,0.266,59.766,14.435,45.33,30.369,2.391,21.616,52.315,7.451
2023,4429949,Maliq Carr,TE,Michigan State,B1G,0.848,0.848,,0.52,0.913,1.128,0.621,1.121,27.997,27.997,0.0,8.32,6.388,10.15,11.186,16.811
2023,4429955,Will Howard,QB,Kansas State,B12,0.358,0.317,0.588,0.208,0.434,0.558,0.349,0.375,155.541,117.326,38.214,37.107,57.331,60.829,101.109,54.431
2023,4429963,Jeremiah Hunter,WR,California,PAC,0.698,0.687,1.277,0.39,0.482,1.449,0.473,0.989,38.376,37.099,1.277,10.145,6.742,20.285,14.65,23.726
2023,4429967,Kris Hutson,WR,Oregon,PAC,1.033,1.033,,,,1.033,1.033,,1.033,1.033,0.0,0.0,0.0,1.033,1.033,0.0
2023,4429971,Ryan Ingram,RB,Wofford,,0.23,0.203,0.231,0.137,0.138,0.352,0.238,0.199,32.153,1.016,31.138,9.583,7.043,5.637,26.392,5.761
2023,4429976,Micah Kelly,RB,Toledo,MAC,-0.27,0.072,-0.339,-0.211,-0.329,,-0.339,0.072,-1.622,0.072,-1.694,-0.634,-0.988,0.0,-1.694,0.072
2023,4429981,Jordan Kerley,WR,SMU,AAC,1.081,1.081,,1.132,1.099,1.38,0.984,1.352,20.539,20.539,0.0,12.457,6.592,1.38,13.776,6.762
2023,4429989,Stanley King,WR,Northwestern State,,0.429,0.429,,0.183,1.381,0.955,0.1,1.198,4.293,4.293,0.0,0.55,1.381,4.776,0.7,3.593
2023,4429994,Bryce Kirtz,WR,Northwestern,B1G,1.006,1.006,,0.575,1.087,1.838,0.722,1.413,56.34,56.34,0.0,14.373,21.745,20.222,23.837,32.504
2023,4430016,Nate Lamb,QB,Western Illinois,,0.414,0.303,0.637,-0.61,-0.392,1.371,-0.61,0.707,3.73,1.818,1.912,-1.22,-0.392,6.856,-1.22,4.95
2023,4430022,Anthony Landphere,TE,Memphis,AAC,0.797,0.797,,0.927,0.563,0.864,0.758,0.869,24.71,24.71,0.0,10.202,5.627,6.911,15.154,9.557
2023,4430033,Cooper Legas,QB,Utah State,MWC,0.386,0.412,0.275,0.145,0.444,0.687,0.244,0.661,95.065,82.423,12.642,15.4,34.208,37.792,39.513,55.552
2023,4430034,Xavier Legette,WR,South Carolina,SEC,0.988,1.09,-0.164,1.039,0.802,1.416,0.965,1.013,96.795,98.104,-1.309,31.181,29.69,33.986,49.203,47.592
2023,4430048,Isaac Jernigan,WR,San José State,MWC,0.416,0.891,-0.155,0.015,0.665,1.824,0.256,0.759,9.146,10.695,-1.55,0.176,5.321,3.649,3.833,5.313
2023,4430049,Shedro Louis,RB,Tulane,AAC,-0.133,0.419,-0.228,-0.084,-0.614,0.687,-0.167,-0.029,-5.459,2.514,-7.973,-1.671,-8.597,4.809,-5.169,-0.29
2023,4430055,VJ Johnson,WR,VMI,,0.897,0.897,,0.517,1.139,0.829,0.207,1.243,8.077,8.077,0.0,1.033,4.558,2.486,0.62,7.457
2023,4430063,Dominique Johnson,RB,Arkansas,SEC,0.247,-0.51,0.296,-0.294,0.152,0.562,0.248,0.244,8.159,-1.02,9.18,-3.233,2.124,3.375,5.963,2.196
2023,4430067,Jaren Mangham,RB,Michigan State,B1G,0.007,0.043,-0.005,-0.288,-0.271,0.729,0.003,0.027,0.251,0.383,-0.131,-5.48,-2.986,4.373,0.091,0.161
2023,4430100,Larry McCammon III,RB,Florida Atlantic,AAC,0.058,0.328,0.008,-0.102,0.167,0.343,-0.04,0.375,10.316,9.189,1.127,-9.277,9.848,7.9,-5.428,15.744
2023,4430103,Munir McClain,WR,Utah,PAC,1.687,1.687,,1.096,1.43,2.482,1.796,1.541,23.613,23.613,0.0,5.481,5.719,12.412,14.366,9.247
2023,4430105,Fabian Mccray,WR,Jackson State,,0.674,0.767,-3.314,0.526,0.929,0.584,0.444,1.076,29.649,32.963,-3.314,11.045,13.933,4.672,12.439,17.21
2023,4430123,TJ McDaniel,RB,Northern Arizona,,0.302,,0.302,-0.208,0.642,,0.379,-0.007,1.511,0.0,1.511,-0.415,1.926,0.0,1.518,-0.007
2023,4430151,Javonte Kinsey,TE,Campbell,,1.538,1.538,,1.246,,1.61,0.364,2.32,7.688,7.688,0.0,1.246,0.0,6.442,0.728,6.96
2023,4430166,Josiah Miamen,TE,Florida International,CUSA,1.06,1.06,,0.682,0.937,1.197,0.682,1.375,11.664,11.664,0.0,3.412,1.873,3.591,3.412,8.251
2023,4430183,Logan Kyle,TE,Vanderbilt,SEC,0.807,0.678,1.516,0.651,0.987,0.669,0.653,1.054,10.494,7.462,3.032,3.904,5.92,0.669,5.224,5.269
2023,4430185,Caullin Lacy,WR,South Alabama,SBC,0.853,0.853,,0.365,0.87,1.319,0.43,1.308,92.083,92.083,0.0,14.959,34.799,30.346,24.056,68.026
2023,4430190,Griffin Moore,TE,Illinois,B1G,0.834,0.823,1.011,0.101,0.871,0.682,0.915,0.786,13.351,12.34,1.011,0.202,4.357,5.46,5.491,7.86
2023,4430210,Cole Mueller,RB,Illinois State,,0.047,0.052,0.046,-0.113,0.113,0.039,0.081,-0.07,3.691,0.314,3.377,-3.266,4.169,0.473,4.956,-1.265
